Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
405762,30,48.3,0,-0.40576171875,0.0052947998046875,0,98.6875,1,6,0,
405792,30,29.8,0,-0.352783203125,-0.0016727447509765625,0,98.6875,1,6,0,
405822,30,27.7,0,-0.301025390625,-0.00614166259765625,0,98.6875,1,6,0,
405852,30,31.3,0,-0.256591796875,-0.0058746337890625,0,98.6875,1,6,0,
405882,30,28,0,-0.2216796875,-0.004154205322265625,0,98.6875,1,6,0,
405912,30,31,0,-0.1923828125,-0.0027751922607421875,0,98.6875,1,6,0,
405957,45,43.1,0,-0.1507568359375,-0.0032138824462890625,0,98.6875,1,6,0,
405987,30,29.7,0,-0.1168212890625,-0.004726409912109375,0,98.6875,1,6,0,
406017,30,31.5,0,-0.0732421875,-0.00678253173828125,0,98.6875,1,6,0,
406047,30,30,0,-0.033447265625,-0.00960540771484375,0,98.6875,1,6,0,
406077,30,29.5,0,0.0157470703125,-0.01555633544921875,0,98.6875,1,6,0,
406107,30,29.9,0,0.06500244140625,-0.0231170654296875,0,98.6875,1,6,0,
406137,30,30.2,0,0.10693359375,-0.0299530029296875,0,98.6875,1,6,0,
406167,30,30,0,0.160400390625,-0.037933349609375,0,98.6875,1,6,0,
406197,30,30.5,0,0.21337890625,-0.046173095703125,0,98.6875,1,6,0,
406227,30,29.7,0,0.26611328125,-0.055694580078125,0,98.6875,1,6,0,
406257,30,29.3,0,0.326171875,-0.06927490234375,0.006134033203125,98.6875,1,6,0,
406287,30,31.5,0,0.354248046875,-0.08251953125,0.10888671875,98.6875,1,6,0,
406317,30,29.4,0,0.328369140625,-0.09478759765625,0.32373046875,98.6875,1,6,0,
406347,30,30.2,0,0.2529296875,-0.10162353515625,0.61181640625,100.4375,0,7,0,
406392,45,30.2,0,0.07757568359375,-0.09552001953125,1.0185546875,100.4375,0,7,0,
406422,30,44.3,0,-0.06658935546875,-0.0780029296875,1.220703125,100.4375,0,7,0,
406452,30,29.6,0,-0.208251953125,-0.053375244140625,1.365234375,100.4375,0,7,0,
406482,30,30.1,0,-0.34765625,-0.0384521484375,1.4423828125,100.4375,0,7,0,
406512,30,30,0,-0.476806640625,-0.03955078125,1.44921875,100.4375,0,7,0,
406542,30,30.4,0,-0.59228515625,-0.053009033203125,1.39453125,100.4375,0,7,0,
406602,60,59.6,0,-0.7451171875,-0.07208251953125,1.12109375,100.4375,0,7,0,
406632,30,29,0,-0.77587890625,-0.07080078125,0.921875,100.4375,0,7,0,
406662,30,31.9,0,-0.7802734375,-0.066650390625,0.68896484375,100.4375,0,7,0,
406707,45,29.6,0,-0.74609375,-0.061798095703125,0.28369140625,100.4375,0,7,0,
406737,30,45.8,0,-0.74560546875,-0.05987548828125,0.147216796875,100.4375,0,7,0,
406782,45,28.6,0,-0.7021484375,-0.051910400390625,0.08587646484375,100.4375,0,7,0,
406812,30,47.8,0,-0.65869140625,-0.04669189453125,0.06903076171875,100.4375,0,7,0,
406842,30,27.8,0,-0.60595703125,-0.03985595703125,0.053680419921875,100.4375,0,7,0,
406872,30,31.1,0,-0.54541015625,-0.03466796875,0.0306854248046875,100.4375,0,7,0,
406887,15,29.4,0,-0.5087890625,-0.033111572265625,0,100.4375,0,7,0,
406932,45,31.2,0,-0.446044921875,-0.0273895263671875,0,100.4375,1,6,0,
406962,30,28.4,0,-0.39599609375,-0.0307159423828125,0,100.4375,1,6,0,
407007,45,30.2,0,-0.316162109375,-0.036651611328125,0,100.4375,1,6,0,
407037,30,45.3,0,-0.26708984375,-0.034942626953125,0,100.4375,1,6,0,
407067,30,29.1,0,-0.22802734375,-0.03131103515625,0,100.4375,1,6,0,
407112,45,44,0,-0.1802978515625,-0.0283660888671875,0,100.4375,1,6,0,
407142,30,31.5,0,-0.1492919921875,-0.02862548828125,0,100.4375,1,6,0,
407172,30,29,0,-0.11431884765625,-0.0287628173828125,0,100.4375,1,6,0,
407202,30,31.5,0,-0.07452392578125,-0.02862548828125,0,100.4375,1,6,0,
407232,30,42.6,0,-0.0305938720703125,-0.0296630859375,0,100.4375,1,6,0,
407262,30,33.2,0,0.015625,-0.033355712890625,0,100.4375,1,6,0,
407307,45,42.7,0,0.0867919921875,-0.041717529296875,0,100.4375,1,6,0,
407352,45,30.6,0,0.160888671875,-0.049163818359375,0,100.4375,1,6,0,
407382,30,32.1,0,0.213623046875,-0.05413818359375,0,100.4375,1,6,0,
407412,30,29.7,0,0.271484375,-0.060516357421875,0,100.4375,1,6,0,
407442,30,30,0,0.33349609375,-0.069580078125,0.0030670166015625,100.4375,1,6,0,
407472,30,28.4,0,0.364501953125,-0.0810546875,0.10430908203125,100.4375,1,6,0,
407502,30,29.5,0,0.340087890625,-0.093505859375,0.322021484375,100.4375,1,6,0,
407532,30,30.6,0,0.262451171875,-0.1024169921875,0.6181640625,100.8125,0,7,0,
407562,30,30.4,0,0.153076171875,-0.10504150390625,0.90673828125,100.8125,0,7,0,
407592,30,29.4,0,0.01363372802734375,-0.0950927734375,1.1396484375,100.8125,0,7,0,
407637,45,30,0,-0.2060546875,-0.05560302734375,1.3779296875,100.8125,0,7,0,
407682,45,45.4,0,-0.4130859375,-0.0262451171875,1.4638671875,100.8125,0,7,0,
407712,30,43.6,0,-0.53466796875,-0.027862548828125,1.435546875,100.8125,0,7,0,
407742,30,32.3,0,-0.64111328125,-0.04150390625,1.3525390625,100.8125,0,7,0,
407772,30,28,0,-0.71875,-0.055511474609375,1.21484375,100.8125,0,7,0,
407802,30,29.9,0,-0.767578125,-0.06390380859375,1.03515625,100.8125,0,7,0,
407832,30,30.9,0,-0.7880859375,-0.0665283203125,0.8173828125,100.8125,0,7,0,
407862,30,30.3,0,-0.7841796875,-0.06805419921875,0.56591796875,100.8125,0,7,0,
407892,30,32.5,0,-0.75830078125,-0.07098388671875,0.285400390625,100.8125,0,7,0,
407922,30,41.3,0,-0.76318359375,-0.07391357421875,0.156494140625,100.8125,0,7,0,
407967,45,30.7,0,-0.72412109375,-0.06976318359375,0.09356689453125,100.8125,0,7,0,
407982,15,30.4,0,-0.7041015625,-0.06683349609375,0.08282470703125,100.8125,0,7,0,
408012,30,29.8,0,-0.65380859375,-0.05828857421875,0.0628662109375,100.8125,0,7,0,
408072,60,42.9,0,-0.52490234375,-0.0433349609375,0.0030670166015625,100.8125,0,7,0,
408102,30,31,0,-0.481201171875,-0.0399169921875,0,100.8125,1,6,0,
408132,30,46.9,0,-0.440185546875,-0.03643798828125,0,100.8125,1,6,0,
408162,30,29,0,-0.391357421875,-0.03900146484375,0,100.8125,1,6,0,
408192,30,30,0,-0.340087890625,-0.0426025390625,0,100.8125,1,6,0,
408252,60,45,0,-0.25390625,-0.041015625,0,100.8125,1,6,0,
408282,30,30.4,0,-0.220458984375,-0.037109375,0,100.8125,1,6,0,
408342,60,45.8,0,-0.1558837890625,-0.031982421875,0,100.8125,1,6,0,
408372,30,43.5,0,-0.11932373046875,-0.0316162109375,0,100.8125,1,6,0,
408402,30,32.4,0,-0.07806396484375,-0.031494140625,0,100.8125,1,6,0,
408432,30,28.8,0,-0.032501220703125,-0.032928466796875,0,100.8125,1,6,0,
408462,30,43.9,0,0.01453399658203125,-0.036895751953125,0,100.8125,1,6,0,
408522,60,33.1,0,0.1102294921875,-0.04693603515625,0,100.8125,1,6,0,
408552,30,42.7,0,0.159423828125,-0.05157470703125,0,100.8125,1,6,0,
408582,30,29.7,0,0.21142578125,-0.05712890625,0,100.8125,1,6,0,
408612,30,30.1,0,0.26708984375,-0.06439208984375,0,100.8125,1,6,0,
408642,30,30.6,0,0.324951171875,-0.074462890625,0.0030670166015625,100.8125,1,6,0,
408702,60,56.7,0,0.329833984375,-0.09759521484375,0.309814453125,100.8125,1,6,0,
408717,15,31.3,0,0.30078125,-0.10150146484375,0.44189453125,100.8125,1,6,0,
408762,45,47.5,0,0.1512451171875,-0.1041259765625,0.89111328125,99.5625,0,7,0,
408792,30,28.6,0,0.017547607421875,-0.0946044921875,1.1337890625,99.5625,0,7,0,
408822,30,30.4,0,-0.12200927734375,-0.0753173828125,1.3134765625,99.5625,0,7,0,
408882,60,45.3,0,-0.397216796875,-0.048797607421875,1.478515625,99.5625,0,7,0,
408912,30,29.5,0,-0.517578125,-0.055206298828125,1.4560546875,99.5625,0,7,0,
408942,30,32.6,0,-0.62158203125,-0.06878662109375,1.3779296875,99.5625,0,7,0,
408972,30,27.5,0,-0.69873046875,-0.07891845703125,1.2451171875,99.5625,0,7,0,
409002,30,29.1,0,-0.751953125,-0.0828857421875,1.0751953125,99.5625,0,7,0,
409062,60,48.8,0,-0.783203125,-0.08251953125,0.63037109375,99.5625,0,7,0,
409092,30,42.4,0,-0.763671875,-0.08441162109375,0.352783203125,99.5625,0,7,0,
409122,30,28.8,0,-0.75537109375,-0.08819580078125,0.150390625,99.5625,0,7,0,
409152,30,30.5,0,-0.74755859375,-0.08892822265625,0.09051513671875,99.5625,0,7,0,
409182,30,30.4,0,-0.71630859375,-0.08544921875,0.0567626953125,99.5625,0,7,0,
409212,30,29.4,0,-0.67236328125,-0.080810546875,0.039886474609375,99.5625,0,7,0,
409242,30,30.3,0,-0.6181640625,-0.07421875,0.0214691162109375,99.5625,0,7,0,
409272,30,29.9,0,-0.55322265625,-0.0654296875,0,99.5625,0,7,0,
409287,15,30,0,-0.52001953125,-0.06072998046875,0,99.5625,0,7,0,
409317,30,32.8,0,-0.487548828125,-0.059539794921875,0,99.5625,1,6,0,
409362,45,30.1,0,-0.423583984375,-0.056396484375,0,99.5625,1,6,0,
409392,30,29.3,0,-0.373291015625,-0.053497314453125,0,99.5625,1,6,0,
409422,30,26.6,0,-0.32421875,-0.05194091796875,0,99.5625,1,6,0,
409452,30,35.7,0,-0.28271484375,-0.048126220703125,0,99.5625,1,6,0,
409482,30,25.9,0,-0.25,-0.04327392578125,0,99.5625,1,6,0,
409512,30,30,0,-0.22216796875,-0.038726806640625,0,99.5625,1,6,0,
409542,30,29.3,0,-0.19384765625,-0.03533935546875,0,99.5625,1,6,0,
409572,30,45.3,0,-0.1624755859375,-0.034149169921875,0,99.5625,1,6,0,
409602,30,30.2,0,-0.1270751953125,-0.034698486328125,0,99.5625,1,6,0,
409632,30,30.6,0,-0.08819580078125,-0.035308837890625,0,99.5625,1,6,0,
