Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
193587,30,42.8,0,-0.2178955078125,-0.14208984375,0.04449462890625,101.25,0,6,0,
193617,30,29.9,0,-0.2127685546875,-0.1397705078125,0.0322265625,101.25,0,6,0,
193647,30,27.9,0,-0.2083740234375,-0.137451171875,0.018402099609375,101.25,0,6,0,
193677,30,29.9,0,-0.2052001953125,-0.135009765625,0.007671356201171875,101.25,0,6,0,
193707,30,32.4,0,-0.203857421875,-0.1324462890625,0,101.25,0,6,0,
193737,30,28.7,0,-0.205810546875,-0.1297607421875,0,101.25,0,6,0,
193782,45,29,0,-0.211181640625,-0.1248779296875,0,101.25,0,6,0,
193827,45,43.2,0,-0.21826171875,-0.11749267578125,0,101.25,0,6,0,
193857,30,47.5,0,-0.2227783203125,-0.11236572265625,0,101.25,0,6,0,
193887,30,30.9,0,-0.2269287109375,-0.107177734375,0,101.25,0,6,0,
193917,30,28.6,0,-0.2301025390625,-0.1014404296875,0,101.25,0,6,0,
193947,30,31.1,0,-0.232666015625,-0.0955810546875,0,101.25,1,6,0,
193977,30,29.5,0,-0.2325439453125,-0.08978271484375,0,101.25,1,6,0,
194007,30,30.3,0,-0.22998046875,-0.08477783203125,0,101.25,1,6,0,
194037,30,30,0,-0.22607421875,-0.08062744140625,0,101.25,1,6,0,
194067,30,29.3,0,-0.219970703125,-0.07763671875,0,101.25,1,6,0,
194097,30,30.6,0,-0.21240234375,-0.07623291015625,0,101.25,1,6,0,
194127,30,30,0,-0.204833984375,-0.07501220703125,0,101.25,1,6,0,
194157,30,28.3,0,-0.1962890625,-0.0731201171875,0,101.25,1,6,0,
194187,30,32,0,-0.1873779296875,-0.07061767578125,0,101.25,1,6,0,
194217,30,29.8,0,-0.177978515625,-0.06793212890625,0,101.25,1,6,0,
194247,30,29.3,0,-0.16845703125,-0.06524658203125,0,101.25,1,6,0,
194277,30,30,0,-0.1571044921875,-0.0628662109375,0,101.25,1,6,0,
194307,30,29,0,-0.1458740234375,-0.060699462890625,0,101.25,1,6,0,
194337,30,31.5,0,-0.1319580078125,-0.058441162109375,0,101.25,1,6,0,
194367,30,29.5,0,-0.11651611328125,-0.057708740234375,0,101.25,1,6,0,
194397,30,32,0,-0.09912109375,-0.058929443359375,0,101.25,1,6,0,
194427,30,28.1,0,-0.08221435546875,-0.060150146484375,0,101.25,1,6,0,
194457,30,31.2,0,-0.067138671875,-0.0599365234375,0,101.25,1,6,0,
194487,30,30.2,0,-0.0545654296875,-0.058319091796875,0,101.25,1,6,0,
194517,30,29.2,0,-0.04345703125,-0.05694580078125,0,101.25,1,6,0,
194547,30,31.9,0,-0.03277587890625,-0.056884765625,0,101.25,1,6,0,
194592,45,29.6,0,-0.01459503173828125,-0.0589599609375,0,101.25,1,6,0,
194622,30,43,0,-0.0005784034729003906,-0.06085205078125,0,101.25,1,6,0,
194652,30,30.9,0,0.0154266357421875,-0.06329345703125,0,101.25,1,6,0,
194682,30,28.4,0,0.0321044921875,-0.06719970703125,0,101.25,1,6,0,
194712,30,30,0,0.0499267578125,-0.07342529296875,0,101.25,1,6,0,
194742,30,29.8,0,0.0670166015625,-0.08294677734375,0,101.25,1,6,0,
194772,30,31,0,0.083251953125,-0.09576416015625,0,101.25,1,6,0,
194802,30,29.4,0,0.096435546875,-0.1112060546875,0,101.25,1,6,0,
194862,60,45.4,0,0.105712890625,-0.1419677734375,0,101.25,1,6,0,
194892,30,45,0,0.09893798828125,-0.1551513671875,0,101.25,1,6,0,
194922,30,30.4,0,0.0885009765625,-0.168212890625,0.0030670166015625,101.25,0,6,0,
194952,30,29.9,0,0.06597900390625,-0.1820068359375,0.038360595703125,101.25,0,6,0,
194982,30,29.7,0,0.0303497314453125,-0.1954345703125,0.09356689453125,101.25,0,6,0,
195012,30,29.8,0,-0.01476287841796875,-0.2071533203125,0.1595458984375,101.25,0,6,0,
195042,30,32.6,0,-0.06646728515625,-0.215576171875,0.228515625,101.25,0,6,0,
195072,30,28.6,0,-0.12017822265625,-0.2200927734375,0.29296875,101.25,0,6,0,
195102,30,30,0,-0.171142578125,-0.2208251953125,0.343505859375,101.25,0,6,0,
195132,30,29.1,0,-0.2183837890625,-0.216552734375,0.38037109375,101.25,0,6,0,
195162,30,29.3,0,-0.2587890625,-0.2069091796875,0.405029296875,101.25,0,6,0,
195192,30,29.3,0,-0.2890625,-0.19384765625,0.4140625,101.25,0,6,0,
195237,45,45.2,0,-0.3232421875,-0.1724853515625,0.40185546875,101.25,0,6,0,
195267,30,31.2,0,-0.338134765625,-0.1566162109375,0.38818359375,101.25,0,6,0,
195297,30,29.6,0,-0.34423828125,-0.1390380859375,0.363525390625,101.25,0,6,0,
195327,30,29.1,0,-0.34375,-0.12261962890625,0.33740234375,101.25,0,6,0,
195372,45,45.2,0,-0.337646484375,-0.1004638671875,0.29443359375,101.25,0,6,0,
195402,30,31.3,0,-0.324951171875,-0.08526611328125,0.2607421875,101.25,0,6,0,
195432,30,28.2,0,-0.3037109375,-0.072021484375,0.21630859375,101.25,0,6,0,
195462,30,29.8,0,-0.28125,-0.07012939453125,0.1549072265625,101.25,0,6,0,
195492,30,30.2,0,-0.260986328125,-0.074462890625,0.08746337890625,101.25,0,6,0,
195522,30,31.7,0,-0.2403564453125,-0.07440185546875,0.0214691162109375,101.25,0,6,0,
195552,30,29.4,0,-0.23046875,-0.07293701171875,0,101.25,0,6,0,
195582,30,30.5,0,-0.2310791015625,-0.07098388671875,0,101.25,0,6,0,
195612,30,30.3,0,-0.23876953125,-0.0675048828125,0,101.25,0,6,0,
195642,30,29.3,0,-0.243408203125,-0.0648193359375,0,101.25,0,6,0,
195672,30,30.1,0,-0.2432861328125,-0.063720703125,0,101.25,0,6,0,
195702,30,30.2,0,-0.2410888671875,-0.06365966796875,0,101.25,0,6,0,
195732,30,29.6,0,-0.2376708984375,-0.06402587890625,0,101.25,0,6,0,
195762,30,30.2,0,-0.2320556640625,-0.06414794921875,0,101.25,0,6,0,
195792,30,30.7,0,-0.22412109375,-0.064208984375,0,101.25,0,6,0,
195837,45,28.4,0,-0.2086181640625,-0.06341552734375,0,101.25,0,6,0,
195897,60,75.4,0,-0.182861328125,-0.060455322265625,0,101.25,1,6,0,
195927,30,31.6,0,-0.1676025390625,-0.057464599609375,0,101.25,1,6,0,
195957,30,29.9,0,-0.1514892578125,-0.054168701171875,0,101.25,1,6,0,
195987,30,29.8,0,-0.134765625,-0.05078125,0,101.25,1,6,0,
196017,30,30.1,0,-0.11712646484375,-0.047332763671875,0,101.25,1,6,0,
196047,30,30.1,0,-0.09686279296875,-0.044769287109375,0,101.25,1,6,0,
196077,30,29.9,0,-0.074462890625,-0.04290771484375,0,101.25,1,6,0,
196107,30,29.9,0,-0.054229736328125,-0.041961669921875,0,101.25,1,6,0,
196137,30,30.2,0,-0.035736083984375,-0.041046142578125,0,101.25,1,6,0,
196167,30,28.9,0,-0.016448974609375,-0.0400390625,0,101.25,1,6,0,
196197,30,29,0,0.0058135986328125,-0.039276123046875,0,101.25,1,6,0,
196227,30,31.2,0,0.03173828125,-0.039306640625,0,101.25,1,6,0,
196257,30,30.8,0,0.060272216796875,-0.040496826171875,0,101.25,1,6,0,
196287,30,30.7,0,0.09161376953125,-0.042877197265625,0,101.25,1,6,0,
196317,30,27.5,0,0.124267578125,-0.0462646484375,0,101.25,1,6,0,
196347,30,31.3,0,0.1580810546875,-0.0504150390625,0,101.25,1,6,0,
196377,30,30.4,0,0.192626953125,-0.055572509765625,0,101.25,1,6,0,
196407,30,29.6,0,0.2275390625,-0.062164306640625,0,101.25,1,6,0,
196437,30,30.5,0,0.2626953125,-0.0709228515625,0,101.25,1,6,0,
196467,30,29.2,0,0.299560546875,-0.0823974609375,0,101.25,1,6,0,
196497,30,31.3,0,0.33642578125,-0.09564208984375,0.006134033203125,101.25,1,6,0,
196527,30,29.1,0,0.34326171875,-0.10888671875,0.10430908203125,101.25,1,6,0,
196557,30,29.9,0,0.302978515625,-0.12152099609375,0.3037109375,101.25,1,6,0,
196587,30,31,0,0.2227783203125,-0.130615234375,0.564453125,1.908203125,0,7,0,
196617,30,29.7,0,0.11871337890625,-0.134765625,0.828125,1.908203125,0,7,0,
196647,30,29.2,0,-0.0009908676147460938,-0.126708984375,1.0458984375,1.908203125,0,7,0,
196692,45,45.2,0,-0.1927490234375,-0.08685302734375,1.259765625,1.908203125,0,7,0,
196722,30,29.7,0,-0.31298828125,-0.059051513671875,1.314453125,1.908203125,0,7,0,
196752,30,30.1,0,-0.42529296875,-0.038116455078125,1.3095703125,1.908203125,0,7,0,
196812,60,59,0,-0.60791015625,-0.0186309814453125,1.1552734375,1.908203125,0,7,0,
196857,45,31.9,0,-0.6923828125,-0.00701141357421875,0.943359375,1.908203125,0,7,0,
196887,30,45.6,0,-0.7216796875,0.0014781951904296875,0.76220703125,1.908203125,0,7,0,
196932,45,28.6,0,-0.72509765625,0.0120849609375,0.4326171875,1.908203125,0,7,0,
196962,30,45.8,0,-0.712890625,0.015411376953125,0.220947265625,1.908203125,0,7,0,
196992,30,29,0,-0.7236328125,0.015716552734375,0.136474609375,1.908203125,0,7,0,
197022,30,30.7,0,-0.69921875,0.01541900634765625,0.09356689453125,1.908203125,0,7,0,
197052,30,28.6,0,-0.66259765625,0.01010894775390625,0.064453125,1.908203125,0,7,0,
197082,30,31.2,0,-0.61767578125,0.0033473968505859375,0.041412353515625,1.908203125,0,7,0,
197112,30,29.4,0,-0.5654296875,-0.006031036376953125,0.0260772705078125,1.908203125,0,7,0,
197157,45,31.8,0,-0.466064453125,-0.0224456787109375,0,1.908203125,0,7,0,
197202,45,41.8,0,-0.420654296875,-0.0185699462890625,0,1.908203125,1,6,0,
197232,30,48.9,0,-0.384033203125,-0.019805908203125,0,1.908203125,1,6,0,
197262,30,28.4,0,-0.3427734375,-0.020172119140625,0,1.908203125,1,6,0,
197292,30,30.2,0,-0.3046875,-0.0172271728515625,0,1.908203125,1,6,0,
197322,30,27.8,0,-0.269775390625,-0.01468658447265625,0,1.908203125,1,6,0,
197352,30,31.6,0,-0.237060546875,-0.012939453125,0,1.908203125,1,6,0,
197382,30,30.4,0,-0.205322265625,-0.0111541748046875,0,1.908203125,1,6,0,
197427,45,43.3,0,-0.15771484375,-0.01019287109375,0,1.908203125,1,6,0,
197457,30,31.9,0,-0.1236572265625,-0.0121307373046875,0,1.908203125,1,6,0,
197517,60,44.1,0,-0.046875,-0.018341064453125,0,1.908203125,1,6,0,
197547,30,47.6,0,-0.003658294677734375,-0.0225677490234375,0,1.908203125,1,6,0,
197577,30,29.7,0,0.03912353515625,-0.0283050537109375,0,1.908203125,1,6,0,
197607,30,30.3,0,0.08306884765625,-0.0345458984375,0,1.908203125,1,6,0,
197637,30,28.2,0,0.12646484375,-0.04046630859375,0,1.908203125,1,6,0,
197667,30,30.2,0,0.1708984375,-0.0458984375,0,1.908203125,1,6,0,
197697,30,30.3,0,0.2188720703125,-0.052337646484375,0,1.908203125,1,6,0,
197727,30,32.2,0,0.270751953125,-0.06097412109375,0,1.908203125,1,6,0,
197757,30,26.7,0,0.322998046875,-0.07293701171875,0.00460052490234375,1.908203125,1,6,0,
197787,30,32.2,0,0.34423828125,-0.08538818359375,0.10736083984375,1.908203125,1,6,0,
197817,30,27.2,0,0.308349609375,-0.0987548828125,0.32373046875,1.908203125,1,6,0,
197847,30,30.3,0,0.2271728515625,-0.10711669921875,0.6103515625,95.25,0,7,0,
197877,30,30.3,0,0.12274169921875,-0.1083984375,0.89111328125,95.25,0,7,0,
197907,30,30.1,0,-0.005046844482421875,-0.10076904296875,1.1201171875,95.25,0,7,0,
197937,30,30.2,0,-0.1429443359375,-0.0772705078125,1.29296875,95.25,0,7,0,
197982,45,29,0,-0.35107421875,-0.03729248046875,1.4267578125,95.25,0,7,0,
198012,30,45.5,0,-0.47802734375,-0.0223541259765625,1.427734375,95.25,0,7,0,
198042,30,30.4,0,-0.59033203125,-0.0191650390625,1.36328125,95.25,0,7,0,
198072,30,31.1,0,-0.68115234375,-0.020111083984375,1.25,95.25,0,7,0,
198102,30,29.4,0,-0.7431640625,-0.0187835693359375,1.09375,95.25,0,7,0,
198132,30,29,0,-0.779296875,-0.015899658203125,0.90185546875,95.25,0,7,0,
198162,30,30.4,0,-0.78857421875,-0.01446533203125,0.67822265625,95.25,0,7,0,
198192,30,29.5,0,-0.771484375,-0.0153350830078125,0.4140625,95.25,0,7,0,
198222,30,30.7,0,-0.751953125,-0.0178070068359375,0.1856689453125,95.25,0,7,0,
198252,30,29.1,0,-0.75634765625,-0.020111083984375,0.113525390625,95.25,0,7,0,
198282,30,30,0,-0.72314453125,-0.01971435546875,0.081298828125,95.25,0,7,0,
198327,45,43.7,0,-0.65380859375,-0.0214996337890625,0.0628662109375,95.25,0,7,0,
198357,30,32.2,0,-0.599609375,-0.02069091796875,0.05523681640625,95.25,0,7,0,
198387,30,29.8,0,-0.53515625,-0.018035888671875,0.039886474609375,95.25,0,7,0,
198432,45,29.7,0,-0.452880859375,-0.01453399658203125,0,95.25,1,6,0,
198477,45,46.4,0,-0.385986328125,-0.01551055908203125,0,95.25,1,6,0,
198507,30,43.7,0,-0.33740234375,-0.01490020751953125,0,95.25,1,6,0,
198537,30,30.4,0,-0.290283203125,-0.01329803466796875,0,95.25,1,6,0,
198582,45,30.3,0,-0.234130859375,-0.01015472412109375,0,95.25,1,6,0,
198612,30,45.5,0,-0.2042236328125,-0.01012420654296875,0,95.25,1,6,0,
198642,30,28.6,0,-0.175048828125,-0.01181793212890625,0,95.25,1,6,0,
198672,30,31.5,0,-0.14404296875,-0.0139923095703125,0,95.25,1,6,0,
198702,30,29,0,-0.1099853515625,-0.0162506103515625,0,95.25,1,6,0,
198732,30,29.8,0,-0.07196044921875,-0.018402099609375,0,95.25,1,6,0,
198762,30,29.2,0,-0.0281982421875,-0.021728515625,0,95.25,1,6,0,
198807,45,45.3,0,0.03680419921875,-0.0297088623046875,0,95.25,1,6,0,
198837,30,29.2,0,0.08026123046875,-0.035308837890625,0,95.25,1,6,0,
198867,30,31.1,0,0.12347412109375,-0.040496826171875,0,95.25,1,6,0,
198897,30,30.9,0,0.167236328125,-0.04534912109375,0,95.25,1,6,0,
198927,30,29.5,0,0.2120361328125,-0.050201416015625,0,95.25,1,6,0,
198957,30,30.6,0,0.260498046875,-0.055816650390625,0,95.25,1,6,0,
198987,30,28.9,0,0.312255859375,-0.06329345703125,0,95.25,1,6,0,
199047,60,30.8,0,0.340087890625,-0.0821533203125,0.19482421875,95.25,1,6,0,
199077,30,61,0,0.283447265625,-0.09124755859375,0.43115234375,95.25,1,6,0,
199107,30,28.6,0,0.194091796875,-0.0958251953125,0.70703125,96.75,0,7,0,
199152,45,30.6,0,0.0282135009765625,-0.09149169921875,1.06640625,96.75,0,7,0,
199182,30,44.2,0,-0.0960693359375,-0.07403564453125,1.2314453125,96.75,0,7,0,
199227,45,45.2,0,-0.285888671875,-0.0408935546875,1.357421875,96.75,0,7,0,
199272,45,37.5,0,-0.4658203125,-0.0176239013671875,1.3408203125,96.75,0,7,0,
199302,30,37.7,0,-0.56884765625,-0.01195526123046875,1.263671875,96.75,0,7,0,
199332,30,28.5,0,-0.650390625,-0.00933837890625,1.142578125,96.75,0,7,0,
199362,30,33.2,0,-0.712890625,-0.0067596435546875,0.986328125,96.75,0,7,0,
199392,30,29.3,0,-0.75146484375,-0.004383087158203125,0.7958984375,96.75,0,7,0,
199437,45,43.7,0,-0.763671875,-0.005115509033203125,0.461669921875,96.75,0,7,0,
199467,30,29.6,0,-0.7548828125,-0.01000213623046875,0.22705078125,96.75,0,7,0,
199497,30,31.4,0,-0.7802734375,-0.01904296875,0.13037109375,96.75,0,7,0,
199527,30,28.8,0,-0.77001953125,-0.0281524658203125,0.08587646484375,96.75,0,7,0,
199557,30,30.5,0,-0.74560546875,-0.03912353515625,0.05828857421875,96.75,0,7,0,
199587,30,30.3,0,-0.70703125,-0.047454833984375,0.0306854248046875,96.75,0,7,0,
199632,45,32.6,0,-0.63232421875,-0.0538330078125,0,96.75,0,7,0,
199662,30,41.7,0,-0.57568359375,-0.051422119140625,0,96.75,0,7,0,
199707,45,32.1,0,-0.4658203125,-0.041290283203125,0,96.75,0,7,0,
199782,75,73.6,0,-0.3857421875,-0.03631591796875,0,96.75,1,6,0,
199812,30,44.9,0,-0.3447265625,-0.031494140625,0,96.75,1,6,0,
199842,30,28.6,0,-0.30224609375,-0.0284271240234375,0,96.75,1,6,0,
199872,30,34.2,0,-0.262939453125,-0.027252197265625,0,96.75,1,6,0,
199902,30,29.7,0,-0.2310791015625,-0.0263214111328125,0,96.75,1,6,0,
199947,45,28.8,0,-0.19091796875,-0.024810791015625,0,96.75,1,6,0,
199977,30,44.5,0,-0.165283203125,-0.02423095703125,0,96.75,1,6,0,
200007,30,28.9,0,-0.137451171875,-0.02447509765625,0,96.75,1,6,0,
200037,30,30.3,0,-0.10723876953125,-0.0249481201171875,0,96.75,1,6,0,
200097,60,59.4,0,-0.033355712890625,-0.0269927978515625,0,96.75,1,6,0,
200127,30,30.9,0,0.006786346435546875,-0.0300750732421875,0,96.75,1,6,0,
200172,45,43.9,0,0.06805419921875,-0.036224365234375,0,96.75,1,6,0,
200202,30,30,0,0.10882568359375,-0.039642333984375,0,96.75,1,6,0,
200232,30,30.3,0,0.1490478515625,-0.042144775390625,0,96.75,1,6,0,
200262,30,29.4,0,0.1895751953125,-0.044586181640625,0,96.75,1,6,0,
200292,30,30.7,0,0.2325439453125,-0.048248291015625,0,96.75,1,6,0,
200322,30,31.9,0,0.27880859375,-0.05389404296875,0,96.75,1,6,0,
200352,30,27.7,0,0.325439453125,-0.061737060546875,0,96.75,1,6,0,
200382,30,32.6,0,0.3466796875,-0.070068359375,0.0843505859375,96.75,1,6,0,
200412,30,29.6,0,0.318359375,-0.0777587890625,0.27294921875,96.75,1,6,0,
200442,30,30.7,0,0.2484130859375,-0.082275390625,0.53076171875,96.75,0,6,0,
200472,30,27.9,0,0.1519775390625,-0.08367919921875,0.80224609375,88.25,0,7,0,
200502,30,30.1,0,0.043914794921875,-0.08209228515625,1.0322265625,88.25,0,7,0,
200532,30,29.2,0,-0.07257080078125,-0.07354736328125,1.203125,88.25,0,7,0,
200562,30,30.3,0,-0.1961669921875,-0.061370849609375,1.3095703125,88.25,0,7,0,
200592,30,31.2,0,-0.316650390625,-0.0506591796875,1.3525390625,88.25,0,7,0,
200622,30,29.6,0,-0.432373046875,-0.044464111328125,1.3349609375,88.25,0,7,0,
200652,30,29.1,0,-0.537109375,-0.0408935546875,1.2666015625,88.25,0,7,0,
200682,30,30.2,0,-0.6240234375,-0.03717041015625,1.15625,88.25,0,7,0,
200712,30,28.1,0,-0.68994140625,-0.03277587890625,1.0107421875,88.25,0,7,0,
200742,30,31.2,0,-0.7333984375,-0.029266357421875,0.8330078125,88.25,0,7,0,
200787,45,45.2,0,-0.7607421875,-0.0301666259765625,0.5263671875,88.25,0,7,0,
200817,30,29.9,0,-0.7587890625,-0.035186767578125,0.297607421875,88.25,0,7,0,
200847,30,29,0,-0.7841796875,-0.04205322265625,0.1763916015625,88.25,0,7,0,
200892,45,31.5,0,-0.779296875,-0.047119140625,0.10125732421875,88.25,0,7,0,
200922,30,44,0,-0.75244140625,-0.050537109375,0.070556640625,88.25,0,7,0,
200952,30,30.5,0,-0.71240234375,-0.05218505859375,0.039886474609375,88.25,0,7,0,
200997,45,31,0,-0.6396484375,-0.05279541015625,0.007671356201171875,88.25,0,7,0,
201027,30,45.1,0,-0.58203125,-0.051177978515625,0,88.25,0,7,0,
201057,30,30.5,0,-0.51171875,-0.045806884765625,0,88.25,0,7,0,
201087,30,29.2,0,-0.454833984375,-0.041473388671875,0,88.25,1,6,0,
201132,45,44.5,0,-0.418212890625,-0.039398193359375,0,88.25,1,6,0,
201162,30,29.6,0,-0.3779296875,-0.035400390625,0,88.25,1,6,0,
201192,30,31.1,0,-0.33642578125,-0.02777099609375,0,88.25,1,6,0,
201222,30,29.9,0,-0.296875,-0.02349853515625,0,88.25,1,6,0,
201252,30,29.6,0,-0.2607421875,-0.0237274169921875,0,88.25,1,6,0,
201282,30,29.7,0,-0.22900390625,-0.025421142578125,0,88.25,1,6,0,
201312,30,31.6,0,-0.2003173828125,-0.0257415771484375,0,88.25,1,6,0,
201342,30,27.8,0,-0.17236328125,-0.0249176025390625,0,88.25,1,6,0,
201387,45,44.7,0,-0.1302490234375,-0.0239715576171875,0,88.25,1,6,0,
201417,30,31,0,-0.099365234375,-0.024017333984375,0,88.25,1,6,0,
201447,30,29.5,0,-0.0628662109375,-0.0249176025390625,0,88.25,1,6,0,
201477,30,31,0,-0.0235595703125,-0.027496337890625,0,88.25,1,6,0,
201522,45,42.9,0,0.03582763671875,-0.035308837890625,0,88.25,1,6,0,
201552,30,31.7,0,0.07666015625,-0.040802001953125,0,88.25,1,6,0,
201582,30,30.1,0,0.11761474609375,-0.044952392578125,0,88.25,1,6,0,
201612,30,30.2,0,0.159912109375,-0.047943115234375,0,88.25,1,6,0,
201642,30,30.1,0,0.205078125,-0.05145263671875,0,88.25,1,6,0,
201672,30,29.9,0,0.252685546875,-0.056854248046875,0,88.25,1,6,0,
201702,30,30.4,0,0.301025390625,-0.06494140625,0,88.25,1,6,0,
201732,30,29,0,0.326171875,-0.0751953125,0.06903076171875,88.25,1,6,0,
201762,30,32.9,0,0.3056640625,-0.0845947265625,0.23779296875,88.25,1,6,0,
201792,30,28.4,0,0.2408447265625,-0.09051513671875,0.486328125,88.25,1,6,0,
201822,30,34,0,0.1448974609375,-0.092041015625,0.765625,88.25,0,7,0,
201852,30,25.3,0,0.039825439453125,-0.09039306640625,1.0029296875,88.25,0,7,0,
201882,30,31.9,0,-0.0770263671875,-0.08172607421875,1.185546875,88.25,0,7,0,
201912,30,28.1,0,-0.199462890625,-0.06787109375,1.30859375,88.25,0,7,0,
201942,30,31.7,0,-0.318115234375,-0.056121826171875,1.36328125,88.25,0,7,0,
201972,30,31.7,0,-0.42919921875,-0.050933837890625,1.357421875,88.25,0,7,0,
202017,45,27.1,0,-0.5771484375,-0.050628662109375,1.255859375,88.25,0,7,0,
202047,30,44.9,0,-0.654296875,-0.0491943359375,1.13671875,88.25,0,7,0,
202077,30,29.9,0,-0.7119140625,-0.0460205078125,0.98486328125,88.25,0,7,0,
202107,30,29.1,0,-0.7470703125,-0.04400634765625,0.80517578125,88.25,0,7,0,
202137,30,31,0,-0.76123046875,-0.0447998046875,0.6015625,88.25,0,7,0,
202182,45,43.6,0,-0.7548828125,-0.049560546875,0.2685546875,88.25,0,7,0,
202212,30,29.6,0,-0.77880859375,-0.051849365234375,0.1702880859375,88.25,0,7,0,
202242,30,30.9,0,-0.77294921875,-0.05096435546875,0.12115478515625,88.25,0,7,0,
202287,45,44.7,0,-0.7373046875,-0.050079345703125,0.0751953125,88.25,0,7,0,
202317,30,30.7,0,-0.7001953125,-0.04840087890625,0.050628662109375,88.25,0,7,0,
202347,30,28.4,0,-0.654296875,-0.04693603515625,0.029144287109375,88.25,0,7,0,
202377,30,33,0,-0.60107421875,-0.044708251953125,0.018402099609375,88.25,0,7,0,
202407,30,28.4,0,-0.537109375,-0.039947509765625,0.00460052490234375,88.25,0,7,0,
202437,30,32,0,-0.475341796875,-0.036468505859375,0,88.25,1,7,0,
202467,30,28.2,0,-0.455078125,-0.0308837890625,0,88.25,1,6,0,
202497,30,31,0,-0.422119140625,-0.0283050537109375,0,88.25,1,6,0,
202527,30,28.5,0,-0.381591796875,-0.0287017822265625,0,88.25,1,6,0,
202557,30,31,0,-0.340087890625,-0.03057861328125,0,88.25,1,6,0,
202587,30,30.5,0,-0.301025390625,-0.03204345703125,0,88.25,1,6,0,
202617,30,28.7,0,-0.268798828125,-0.031402587890625,0,88.25,1,6,0,
202647,30,30,0,-0.241455078125,-0.0291290283203125,0,88.25,1,6,0,
202677,30,29.6,0,-0.217529296875,-0.0269317626953125,0,88.25,1,6,0,
202707,30,31.3,0,-0.1953125,-0.0251312255859375,0,88.25,1,6,0,
202737,30,30.5,0,-0.1729736328125,-0.023651123046875,0,88.25,1,6,0,
202767,30,28.4,0,-0.1483154296875,-0.0225982666015625,0,88.25,1,6,0,
202797,30,32.9,0,-0.12109375,-0.0221099853515625,0,88.25,1,6,0,
202827,30,29.4,0,-0.09075927734375,-0.0225372314453125,0,88.25,1,6,0,
202857,30,26.8,0,-0.055694580078125,-0.024261474609375,0,88.25,1,6,0,
202887,30,33.4,0,-0.0207672119140625,-0.026824951171875,0,88.25,1,6,0,
202917,30,28,0,0.01503753662109375,-0.029205322265625,0,88.25,1,6,0,
202947,30,29.2,0,0.049285888671875,-0.0306396484375,0,88.25,1,6,0,
202977,30,30.3,0,0.08380126953125,-0.031341552734375,0,88.25,1,6,0,
203007,30,31,0,0.1256103515625,-0.0325927734375,0,88.25,1,6,0,
