Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
78282,30,29.6,0,-0.383056640625,-0.1697998046875,0.4677734375,72.3125,0,6,0,
78312,30,29.3,0,-0.383544921875,-0.1697998046875,0.4677734375,72.3125,0,6,0,
78342,30,30.5,0,-0.38427734375,-0.1697998046875,0.4677734375,72.3125,0,6,0,
78372,30,30.4,0,-0.384033203125,-0.169677734375,0.46630859375,72.3125,0,6,0,
78402,30,29.8,0,-0.383056640625,-0.169677734375,0.46630859375,72.3125,0,6,0,
78432,30,31.4,0,-0.3818359375,-0.169921875,0.46630859375,72.3125,0,6,0,
78477,45,43.7,0,-0.381591796875,-0.17041015625,0.4677734375,72.3125,0,6,0,
78507,30,29.7,0,-0.38134765625,-0.1705322265625,0.4677734375,72.3125,0,6,0,
78537,30,31,0,-0.38134765625,-0.1702880859375,0.4677734375,72.3125,0,6,0,
78567,30,30.1,0,-0.381591796875,-0.169921875,0.4677734375,72.3125,0,6,0,
78597,30,31.1,0,-0.38232421875,-0.1693115234375,0.4677734375,72.3125,0,6,0,
78627,30,29.5,0,-0.383544921875,-0.1685791015625,0.4677734375,72.3125,0,6,0,
78657,30,28.8,0,-0.384765625,-0.1676025390625,0.4677734375,72.3125,0,6,0,
78687,30,29.7,0,-0.38525390625,-0.1668701171875,0.4677734375,72.3125,0,6,0,
78717,30,30,0,-0.384765625,-0.16650390625,0.46630859375,72.3125,0,6,0,
78747,30,31.2,0,-0.384521484375,-0.1666259765625,0.4677734375,72.3125,0,6,0,
78777,30,29.5,0,-0.384521484375,-0.1669921875,0.46630859375,72.3125,0,6,0,
78807,30,30.6,0,-0.38427734375,-0.1676025390625,0.46630859375,72.3125,0,6,0,
78837,30,29.6,0,-0.38330078125,-0.168212890625,0.46630859375,72.3125,0,6,0,
78867,30,30.6,0,-0.383544921875,-0.1688232421875,0.4677734375,72.3125,0,6,0,
78897,30,29.7,0,-0.38330078125,-0.169189453125,0.4677734375,72.3125,0,6,0,
78927,30,30.6,0,-0.383056640625,-0.16943359375,0.4677734375,72.3125,0,6,0,
78957,30,31.9,0,-0.38232421875,-0.1693115234375,0.4677734375,72.3125,0,6,0,
78987,30,27,0,-0.38232421875,-0.169189453125,0.4677734375,72.3125,0,6,0,
79017,30,30.3,0,-0.382568359375,-0.1689453125,0.4677734375,72.3125,0,6,0,
79047,30,29.4,0,-0.38232421875,-0.1685791015625,0.4677734375,72.3125,0,6,0,
79077,30,30.3,0,-0.381591796875,-0.168212890625,0.46630859375,72.3125,0,6,0,
79107,30,29.9,0,-0.3818359375,-0.1678466796875,0.46630859375,72.3125,0,6,0,
79137,30,30.1,0,-0.38134765625,-0.16748046875,0.46630859375,72.3125,0,6,0,
79167,30,30.2,0,-0.381103515625,-0.16748046875,0.46630859375,72.3125,0,6,0,
79197,30,32.3,0,-0.38037109375,-0.167724609375,0.46630859375,72.3125,0,6,0,
79227,30,29.6,0,-0.379638671875,-0.16796875,0.46630859375,72.3125,0,6,0,
79257,30,28.7,0,-0.379150390625,-0.1678466796875,0.46484375,72.3125,0,6,0,
79287,30,29.2,0,-0.378173828125,-0.1678466796875,0.461669921875,72.3125,0,6,0,
79317,30,30.8,0,-0.377197265625,-0.1678466796875,0.458740234375,72.3125,0,6,0,
79347,30,30.2,0,-0.3759765625,-0.1680908203125,0.45263671875,72.3125,0,6,0,
79377,30,29.4,0,-0.373291015625,-0.1683349609375,0.443359375,72.3125,0,6,0,
79422,45,30.2,0,-0.365966796875,-0.1693115234375,0.42041015625,72.3125,0,6,0,
79452,30,44.9,0,-0.359130859375,-0.1708984375,0.39892578125,72.3125,0,6,0,
79482,30,30.6,0,-0.349853515625,-0.1732177734375,0.371337890625,72.3125,0,6,0,
79527,45,44.6,0,-0.33203125,-0.17724609375,0.320556640625,72.3125,0,6,0,
79557,30,30.1,0,-0.320068359375,-0.17919921875,0.286865234375,72.3125,0,6,0,
79587,30,30.2,0,-0.310546875,-0.1795654296875,0.254638671875,72.3125,0,6,0,
79617,30,30,0,-0.303466796875,-0.175537109375,0.228515625,72.3125,0,6,0,
79647,30,30,0,-0.29833984375,-0.1683349609375,0.2039794921875,72.3125,0,6,0,
79677,30,29.3,0,-0.29345703125,-0.16162109375,0.1810302734375,72.3125,0,6,0,
79707,30,29.7,0,-0.289794921875,-0.1556396484375,0.1595458984375,72.3125,0,6,0,
79737,30,32.7,0,-0.285400390625,-0.1513671875,0.136474609375,72.3125,0,6,0,
79767,30,29.1,0,-0.2802734375,-0.1495361328125,0.113525390625,72.3125,0,6,0,
79797,30,29.2,0,-0.273193359375,-0.1505126953125,0.092041015625,72.3125,0,6,0,
79827,30,32.4,0,-0.265380859375,-0.1522216796875,0.070556640625,72.3125,0,6,0,
79857,30,26.6,0,-0.259765625,-0.1519775390625,0.049072265625,72.3125,0,6,0,
79902,45,33.6,0,-0.251953125,-0.151123046875,0.0199432373046875,72.3125,0,6,0,
79932,30,41.8,0,-0.2467041015625,-0.150390625,0.00153350830078125,72.3125,0,6,0,
79962,30,29.4,0,-0.244873046875,-0.1502685546875,0,72.3125,0,6,0,
79992,30,30.9,0,-0.2403564453125,-0.15380859375,0,72.3125,0,6,0,
80022,30,30.2,0,-0.23291015625,-0.160400390625,0,72.3125,0,6,0,
80052,30,29.8,0,-0.2237548828125,-0.16943359375,0,72.3125,0,6,0,
80097,45,45.7,0,-0.205322265625,-0.1873779296875,0.01226806640625,72.3125,0,6,0,
80127,30,29.9,0,-0.1907958984375,-0.199462890625,0.02301025390625,72.3125,0,6,0,
80157,30,28.7,0,-0.175537109375,-0.2103271484375,0.03375244140625,72.3125,0,6,0,
80187,30,30.5,0,-0.15966796875,-0.2191162109375,0.04449462890625,72.3125,0,6,0,
80217,30,33.4,0,-0.1435546875,-0.2261962890625,0.052154541015625,72.3125,0,6,0,
80262,45,41.4,0,-0.1212158203125,-0.235595703125,0.06597900390625,72.3125,0,6,0,
80292,30,30.4,0,-0.10736083984375,-0.2418212890625,0.0736083984375,72.3125,0,6,0,
80322,30,33.1,0,-0.09442138671875,-0.2476806640625,0.07977294921875,72.3125,0,6,0,
80352,30,29.2,0,-0.0823974609375,-0.25244140625,0.08282470703125,72.3125,0,6,0,
80382,30,27.3,0,-0.06939697265625,-0.256103515625,0.0782470703125,72.3125,0,6,0,
80412,30,30.5,0,-0.0579833984375,-0.2587890625,0.059814453125,72.3125,0,6,0,
80442,30,29.4,0,-0.04949951171875,-0.261474609375,0.042938232421875,72.3125,0,6,0,
80472,30,30.2,0,-0.040496826171875,-0.261962890625,0.02301025390625,72.3125,0,6,0,
80517,45,29.4,0,-0.035125732421875,-0.258544921875,0,72.3125,0,6,0,
80562,45,45.8,0,-0.04803466796875,-0.252685546875,0,72.3125,0,6,0,
80592,30,43.7,0,-0.05743408203125,-0.2491455078125,0,72.3125,1,6,0,
80622,30,31.4,0,-0.063232421875,-0.2425537109375,0,72.3125,1,6,0,
80652,30,30.6,0,-0.06640625,-0.2359619140625,0,72.3125,1,6,0,
80697,45,29.4,0,-0.06988525390625,-0.226318359375,0,72.3125,1,6,0,
80727,30,44.2,0,-0.0712890625,-0.2198486328125,0,72.3125,1,6,0,
80757,30,29.4,0,-0.0736083984375,-0.21435546875,0,72.3125,1,6,0,
80787,30,31.2,0,-0.07427978515625,-0.2100830078125,0,72.3125,1,6,0,
80817,30,33.6,0,-0.072998046875,-0.2073974609375,0,72.3125,1,6,0,
80847,30,26.8,0,-0.0689697265625,-0.2064208984375,0,72.3125,1,6,0,
80877,30,30.3,0,-0.06201171875,-0.206787109375,0,72.3125,1,6,0,
80907,30,29.7,0,-0.055023193359375,-0.2078857421875,0,72.3125,1,6,0,
80937,30,31.2,0,-0.048797607421875,-0.209228515625,0,72.3125,1,6,0,
80967,30,28.1,0,-0.043792724609375,-0.2110595703125,0,72.3125,1,6,0,
80997,30,31,0,-0.04052734375,-0.2139892578125,0,72.3125,1,6,0,
81027,30,29.5,0,-0.0384521484375,-0.2177734375,0,72.3125,1,6,0,
81057,30,29.7,0,-0.037261962890625,-0.22216796875,0,72.3125,1,6,0,
81087,30,30.1,0,-0.036773681640625,-0.2261962890625,0,72.3125,1,6,0,
81117,30,31.1,0,-0.035552978515625,-0.229248046875,0,72.3125,1,6,0,
81147,30,29.1,0,-0.03387451171875,-0.2314453125,0,72.3125,1,6,0,
81177,30,32.2,0,-0.03271484375,-0.233154296875,0,72.3125,1,6,0,
81207,30,29.7,0,-0.0322265625,-0.234375,0,72.3125,1,6,0,
81237,30,29,0,-0.032440185546875,-0.2352294921875,0,72.3125,1,6,0,
81267,30,31.1,0,-0.03314208984375,-0.2353515625,0,72.3125,1,6,0,
81312,45,42.6,0,-0.03369140625,-0.2335205078125,0,72.3125,1,6,0,
81342,30,32.9,0,-0.033721923828125,-0.230712890625,0,72.3125,1,6,0,
81372,30,29.2,0,-0.033172607421875,-0.2271728515625,0,72.3125,1,6,0,
81402,30,28.3,0,-0.032196044921875,-0.2227783203125,0,72.3125,1,6,0,
81432,30,30.2,0,-0.0308837890625,-0.2177734375,0,72.3125,1,6,0,
81462,30,29.1,0,-0.0297698974609375,-0.212890625,0,72.3125,1,6,0,
81492,30,30.8,0,-0.0291748046875,-0.2083740234375,0,72.3125,1,6,0,
81522,30,30.3,0,-0.029022216796875,-0.204345703125,0,72.3125,1,6,0,
81552,30,29.9,0,-0.0286407470703125,-0.200439453125,0,72.3125,1,6,0,
81582,30,29.9,0,-0.02764892578125,-0.197021484375,0,72.3125,1,6,0,
81627,45,44.3,0,-0.0250244140625,-0.1932373046875,0,72.3125,1,6,0,
81657,30,30.4,0,-0.0242462158203125,-0.1915283203125,0,72.3125,1,6,0,
81687,30,30,0,-0.0241546630859375,-0.190185546875,0,72.3125,1,6,0,
81717,30,30.2,0,-0.0240936279296875,-0.1883544921875,0,72.3125,1,6,0,
81747,30,29.4,0,-0.023956298828125,-0.185791015625,0,72.3125,1,6,0,
81777,30,31,0,-0.0247039794921875,-0.1827392578125,0,72.3125,1,6,0,
81807,30,28.8,0,-0.0255889892578125,-0.1795654296875,0,72.3125,1,6,0,
81837,30,32.8,0,-0.0273284912109375,-0.1766357421875,0,72.3125,1,6,0,
81867,30,30.8,0,-0.0292205810546875,-0.173828125,0,72.3125,1,6,0,
81897,30,28.7,0,-0.0282440185546875,-0.1710205078125,0,72.3125,1,6,0,
81927,30,29.3,0,-0.023406982421875,-0.168701171875,0,72.3125,1,6,0,
81957,30,31.1,0,-0.0170440673828125,-0.1676025390625,0,72.3125,1,6,0,
82002,45,42.3,0,-0.00969696044921875,-0.16748046875,0,72.3125,1,6,0,
82032,30,31.3,0,-0.00539398193359375,-0.16845703125,0,72.3125,1,6,0,
82062,30,29.5,0,-0.00211334228515625,-0.1707763671875,0,72.3125,1,6,0,
82092,30,29.8,0,0.0016736984252929688,-0.174560546875,0,72.3125,1,6,0,
82122,30,29.6,0,0.006046295166015625,-0.1790771484375,0,72.3125,1,6,0,
82152,30,30.4,0,0.01006317138671875,-0.18359375,0,72.3125,1,6,0,
82182,30,28.4,0,0.0139617919921875,-0.1876220703125,0,72.3125,1,6,0,
82227,45,30.6,0,0.016937255859375,-0.193359375,0,72.3125,1,6,0,
82257,30,45.7,0,0.01461029052734375,-0.1978759765625,0,72.3125,1,6,0,
82287,30,33.6,0,0.00913238525390625,-0.2020263671875,0,72.3125,1,6,0,
82317,30,26.5,0,0.0007619857788085938,-0.2049560546875,0,72.3125,1,6,0,
82347,30,32.5,0,-0.007175445556640625,-0.2078857421875,0,72.3125,1,6,0,
82377,30,29.3,0,-0.0143585205078125,-0.2108154296875,0,72.3125,1,6,0,
82407,30,30.2,0,-0.0206756591796875,-0.2144775390625,0,72.3125,1,6,0,
82437,30,28.9,0,-0.02618408203125,-0.2188720703125,0,72.3125,1,6,0,
82467,30,31.9,0,-0.031097412109375,-0.2235107421875,0,72.3125,1,6,0,
82497,30,29.5,0,-0.035369873046875,-0.22802734375,0,72.3125,1,6,0,
82527,30,27.9,0,-0.038848876953125,-0.2315673828125,0,72.3125,1,6,0,
82557,30,29.8,0,-0.0419921875,-0.233642578125,0,72.3125,1,6,0,
82587,30,30.8,0,-0.0447998046875,-0.2340087890625,0,72.3125,1,6,0,
82617,30,30.1,0,-0.04656982421875,-0.232666015625,0,72.3125,1,6,0,
82662,45,29.4,0,-0.04541015625,-0.228271484375,0,72.3125,1,6,0,
82692,30,45.8,0,-0.042724609375,-0.224365234375,0,72.3125,1,6,0,
82722,30,28.5,0,-0.040863037109375,-0.2197265625,0,72.3125,1,6,0,
82767,45,45.2,0,-0.039642333984375,-0.2120361328125,0,72.3125,1,6,0,
82812,45,38.3,0,-0.038299560546875,-0.204833984375,0,72.3125,1,6,0,
82842,30,36.3,0,-0.03802490234375,-0.2001953125,0,72.3125,1,6,0,
82872,30,30.2,0,-0.037384033203125,-0.19580078125,0,72.3125,1,6,0,
82902,30,32.4,0,-0.036834716796875,-0.1915283203125,0,72.3125,1,6,0,
82932,30,28.6,0,-0.036773681640625,-0.1875,0,72.3125,1,6,0,
82962,30,31.8,0,-0.037078857421875,-0.18408203125,0,72.3125,1,6,0,
82992,30,27.7,0,-0.037811279296875,-0.1812744140625,0,72.3125,1,6,0,
83022,30,30,0,-0.03912353515625,-0.1790771484375,0,72.3125,1,6,0,
83052,30,30.5,0,-0.040557861328125,-0.17724609375,0,72.3125,1,6,0,
83082,30,30,0,-0.04132080078125,-0.1759033203125,0,72.3125,1,6,0,
83112,30,30.1,0,-0.041168212890625,-0.1751708984375,0,72.3125,1,6,0,
83142,30,29.4,0,-0.04046630859375,-0.1751708984375,0,72.3125,1,6,0,
83172,30,29.8,0,-0.0391845703125,-0.17578125,0,72.3125,1,6,0,
83202,30,30.8,0,-0.037200927734375,-0.1766357421875,0,72.3125,1,6,0,
83232,30,30.2,0,-0.034881591796875,-0.177734375,0,72.3125,1,6,0,
83292,60,59.5,0,-0.03204345703125,-0.179931640625,0,72.3125,1,6,0,
83322,30,31.9,0,-0.03192138671875,-0.180908203125,0,72.3125,1,6,0,
83352,30,27.8,0,-0.03228759765625,-0.1815185546875,0,72.3125,1,6,0,
83382,30,30.1,0,-0.032806396484375,-0.1820068359375,0,72.3125,1,6,0,
83412,30,32.2,0,-0.03363037109375,-0.18212890625,0,72.3125,1,6,0,
83442,30,27.2,0,-0.034912109375,-0.1822509765625,0,72.3125,1,6,0,
83472,30,32.8,0,-0.036346435546875,-0.182373046875,0,72.3125,1,6,0,
83502,30,30.2,0,-0.037567138671875,-0.1824951171875,0,72.3125,1,6,0,
83532,30,31.1,0,-0.03839111328125,-0.182373046875,0,72.3125,1,6,0,
83562,30,28.2,0,-0.0389404296875,-0.1824951171875,0,72.3125,1,6,0,
83592,30,27.9,0,-0.039215087890625,-0.182861328125,0,72.3125,1,6,0,
83622,30,30.2,0,-0.039154052734375,-0.1834716796875,0,72.3125,1,6,0,
83652,30,30.6,0,-0.0390625,-0.1842041015625,0,72.3125,1,6,0,
83682,30,29.9,0,-0.039093017578125,-0.1849365234375,0,72.3125,1,6,0,
83727,45,43.4,0,-0.03924560546875,-0.185302734375,0,72.3125,1,6,0,
83772,45,30.6,0,-0.039794921875,-0.18505859375,0,72.3125,1,6,0,
83802,30,45.8,0,-0.03973388671875,-0.1844482421875,0,72.3125,1,6,0,
83832,30,28.4,0,-0.039306640625,-0.18359375,0,72.3125,1,6,0,
83862,30,31,0,-0.0390625,-0.1826171875,0,72.3125,1,6,0,
83892,30,30.3,0,-0.0386962890625,-0.181640625,0,72.3125,1,6,0,
83922,30,32.8,0,-0.03765869140625,-0.18017578125,0,72.3125,1,6,0,
83952,30,27.6,0,-0.03564453125,-0.1783447265625,0,72.3125,1,6,0,
83982,30,28.6,0,-0.032867431640625,-0.176025390625,0,72.3125,1,6,0,
84012,30,34.3,0,-0.02960205078125,-0.173583984375,0,72.3125,1,6,0,
84042,30,29.9,0,-0.026092529296875,-0.1707763671875,0,72.3125,1,6,0,
84072,30,28.3,0,-0.024078369140625,-0.167724609375,0,72.3125,1,6,0,
84102,30,29.5,0,-0.023681640625,-0.164794921875,0,72.3125,1,6,0,
84132,30,29.7,0,-0.0246734619140625,-0.1624755859375,0,72.3125,1,6,0,
84162,30,29.5,0,-0.0263519287109375,-0.1605224609375,0,72.3125,1,6,0,
84192,30,30,0,-0.027862548828125,-0.1588134765625,0,72.3125,1,6,0,
84222,30,29.4,0,-0.0288848876953125,-0.157470703125,0,72.3125,1,6,0,
84252,30,30.4,0,-0.0296630859375,-0.156982421875,0,72.3125,1,6,0,
84282,30,29.8,0,-0.03131103515625,-0.1571044921875,0,72.3125,1,6,0,
84312,30,33.5,0,-0.032562255859375,-0.157958984375,0,72.3125,1,6,0,
84342,30,28.9,0,-0.03466796875,-0.1590576171875,0,72.3125,1,6,0,
84372,30,28,0,-0.038482666015625,-0.16015625,0,72.3125,1,6,0,
84402,30,32.2,0,-0.0438232421875,-0.161376953125,0,72.3125,1,6,0,
84432,30,31.4,0,-0.050537109375,-0.162841796875,0,72.3125,1,6,0,
84462,30,26.7,0,-0.05902099609375,-0.16455078125,0,72.3125,1,6,0,
84492,30,29.5,0,-0.069091796875,-0.1668701171875,0,72.3125,1,6,0,
84537,45,32.6,0,-0.08782958984375,-0.1722412109375,0,72.3125,1,6,0,
84567,30,43.1,0,-0.10321044921875,-0.176025390625,0,72.3125,1,6,0,
84597,30,31.3,0,-0.120849609375,-0.179443359375,0,72.3125,1,6,0,
84627,30,27.9,0,-0.139892578125,-0.1820068359375,0,72.3125,1,6,0,
84657,30,30.3,0,-0.1595458984375,-0.183349609375,0,72.3125,1,6,0,
84687,30,34.6,0,-0.178466796875,-0.182373046875,0,72.3125,1,6,0,
84717,30,24.5,0,-0.196044921875,-0.1788330078125,0,72.3125,1,6,0,
84762,45,31.2,0,-0.2152099609375,-0.1697998046875,0,72.3125,1,6,0,
84792,30,43.6,0,-0.2236328125,-0.1622314453125,0,72.3125,1,6,0,
84822,30,31.2,0,-0.228271484375,-0.154541015625,0,72.3125,1,6,0,
84852,30,29.3,0,-0.2296142578125,-0.1468505859375,0,72.3125,1,6,0,
84882,30,30.3,0,-0.2293701171875,-0.1397705078125,0,72.3125,1,6,0,
84912,30,30.2,0,-0.226318359375,-0.1329345703125,0,72.3125,1,6,0,
84942,30,29.7,0,-0.220703125,-0.1278076171875,0,72.3125,1,6,0,
84972,30,31.4,0,-0.212158203125,-0.1268310546875,0,72.3125,1,6,0,
85002,30,29.4,0,-0.2020263671875,-0.1300048828125,0,72.3125,1,6,0,
85032,30,32.4,0,-0.193603515625,-0.1351318359375,0,72.3125,1,6,0,
85077,45,30.2,0,-0.189208984375,-0.1412353515625,0,72.3125,1,6,0,
85107,30,42.1,0,-0.189697265625,-0.143798828125,0,72.3125,1,6,0,
85137,30,31.6,0,-0.1910400390625,-0.1473388671875,0,72.3125,1,6,0,
85167,30,28,0,-0.1947021484375,-0.152587890625,0,72.3125,1,6,0,
85197,30,31,0,-0.202880859375,-0.1578369140625,0,72.3125,1,6,0,
85227,30,29.3,0,-0.21630859375,-0.162353515625,0,72.3125,1,6,0,
85257,30,29.6,0,-0.2332763671875,-0.163330078125,0,72.3125,1,6,0,
85287,30,30.8,0,-0.2490234375,-0.159912109375,0,72.3125,0,6,0,
85317,30,30.3,0,-0.2607421875,-0.1544189453125,0,72.3125,0,6,0,
85347,30,29.1,0,-0.270263671875,-0.148193359375,0,72.3125,0,6,0,
85377,30,30,0,-0.279296875,-0.1412353515625,0,72.3125,0,6,0,
85407,30,31.5,0,-0.28759765625,-0.13427734375,0,72.3125,0,6,0,
85437,30,30.2,0,-0.294189453125,-0.1263427734375,0,72.3125,0,6,0,
85467,30,31.2,0,-0.296142578125,-0.11663818359375,0,72.3125,0,6,0,
85497,30,27.9,0,-0.294921875,-0.10528564453125,0,72.3125,1,6,0,
85527,30,32.5,0,-0.29052734375,-0.09356689453125,0,72.3125,1,6,0,
85557,30,29.5,0,-0.2822265625,-0.08319091796875,0,72.3125,1,6,0,
85587,30,28.4,0,-0.270751953125,-0.07574462890625,0,72.3125,1,6,0,
85617,30,29.6,0,-0.254638671875,-0.07257080078125,0,72.3125,1,6,0,
85647,30,30.2,0,-0.2371826171875,-0.07293701171875,0,72.3125,1,6,0,
85677,30,29.3,0,-0.21875,-0.07391357421875,0,72.3125,1,6,0,
85707,30,29.5,0,-0.201171875,-0.07427978515625,0,72.3125,1,6,0,
85737,30,30,0,-0.1827392578125,-0.0751953125,0,72.3125,1,6,0,
85767,30,30.1,0,-0.162353515625,-0.0780029296875,0,72.3125,1,6,0,
85827,60,29.9,0,-0.11907958984375,-0.08551025390625,0,72.3125,1,6,0,
85872,45,60.2,0,-0.08660888671875,-0.0887451171875,0,72.3125,1,6,0,
85902,30,46,0,-0.06304931640625,-0.09027099609375,0,72.3125,1,6,0,
85932,30,30.1,0,-0.03692626953125,-0.09112548828125,0,72.3125,1,6,0,
85962,30,29.4,0,-0.007091522216796875,-0.0916748046875,0,72.3125,1,6,0,
85992,30,29.5,0,0.024261474609375,-0.09246826171875,0,72.3125,1,6,0,
86022,30,31.1,0,0.058441162109375,-0.09356689453125,0,72.3125,1,6,0,
86052,30,31.1,0,0.09521484375,-0.09490966796875,0,72.3125,1,6,0,
86082,30,30.2,0,0.1346435546875,-0.09698486328125,0,72.3125,1,6,0,
86112,30,27.9,0,0.176513671875,-0.1005859375,0,72.3125,1,6,0,
86142,30,30.5,0,0.2198486328125,-0.1068115234375,0,72.3125,1,6,0,
86172,30,28.6,0,0.266845703125,-0.116943359375,0,72.3125,1,6,0,
86202,30,30.8,0,0.300048828125,-0.12890625,0.0567626953125,72.3125,1,6,0,
86232,30,30.4,0,0.285400390625,-0.1424560546875,0.2254638671875,72.3125,1,6,0,
86262,30,29,0,0.2188720703125,-0.156494140625,0.480224609375,72.3125,1,6,0,
86292,30,31,0,0.1160888671875,-0.1666259765625,0.7607421875,2.44921875,0,7,0,
86322,30,29.4,0,-0.0054473876953125,-0.1678466796875,1.0029296875,2.44921875,0,7,0,
86352,30,30.8,0,-0.1397705078125,-0.149169921875,1.193359375,2.44921875,0,7,0,
86382,30,28.2,0,-0.276611328125,-0.11297607421875,1.31640625,2.44921875,0,7,0,
86412,30,31.2,0,-0.407958984375,-0.07269287109375,1.37109375,2.44921875,0,7,0,
86442,30,30,0,-0.53076171875,-0.039031982421875,1.359375,2.44921875,0,7,0,
86472,30,29.9,0,-0.6357421875,-0.017822265625,1.2880859375,2.44921875,0,7,0,
86502,30,30.6,0,-0.71630859375,-0.006572723388671875,1.1708984375,2.44921875,0,7,0,
86532,30,30.2,0,-0.76904296875,0.0001430511474609375,1.0107421875,2.44921875,0,7,0,
86562,30,28.9,0,-0.791015625,0.00399017333984375,0.814453125,2.44921875,0,7,0,
86592,30,30.5,0,-0.787109375,0.005825042724609375,0.5859375,2.44921875,0,7,0,
86622,30,30.5,0,-0.76025390625,0.0038204193115234375,0.32666015625,2.44921875,0,7,0,
86652,30,30.2,0,-0.75244140625,-0.00237274169921875,0.157958984375,2.44921875,0,7,0,
86682,30,29.6,0,-0.73828125,-0.007663726806640625,0.1058349609375,2.44921875,0,7,0,
86712,30,30,0,-0.701171875,-0.01165008544921875,0.07977294921875,2.44921875,0,7,0,
86742,30,28.6,0,-0.654296875,-0.012298583984375,0.064453125,2.44921875,0,7,0,
86772,30,30.9,0,-0.60205078125,-0.0103607177734375,0.053680419921875,2.44921875,0,7,0,
