3.6459,0.0938,0.0008,-2.7532,-0.2540,-8.0024
3.6781,0.1012,0.0011,-2.7541,-0.3332,-7.9969
3.7100,0.1140,0.0014,-2.7585,-0.4644,-7.9859
3.7418,0.0949,0.0017,-2.5437,-0.2722,-8.0036
3.7978,0.0622,0.1615,-2.7381,-0.4863,-7.9554
3.8299,-0.1961,0.6237,-2.6663,-0.3729,-7.5794
3.8661,-0.2281,0.6800,-2.6016,-0.3037,-7.5088
3.8983,-0.3361,0.8501,-2.6607,-0.0160,-7.2582
3.9299,-0.3568,0.8427,-2.5909,0.1774,-7.2800
3.9618,-0.2994,0.6688,-2.4635,0.3390,-7.5580
3.9942,-0.2542,0.5504,-2.4248,0.4042,-7.7113
4.0383,-0.2017,0.3940,-2.3904,0.5483,-7.8674
4.0700,-0.0828,0.0036,-2.4454,0.9626,-8.0194
4.1020,-0.0995,0.0036,-2.6629,1.1372,-8.0064
4.1342,-0.1626,0.1132,-2.8589,1.2691,-7.9800
4.1861,-0.1561,0.0507,-2.9584,1.4647,-7.9694
4.2179,-0.1618,-0.0036,-2.9385,1.7262,-7.9368
4.2500,-0.1590,-0.0036,-2.4627,1.7016,-7.9407
4.3025,-0.1525,-0.0036,-2.4643,1.6435,-7.9493
4.3344,-0.1406,-0.0036,-2.4691,1.5353,-7.9642
4.3659,-0.1281,-0.0036,-2.4766,1.4195,-7.9785
4.3979,-0.1198,0.0036,-2.4830,1.3411,-7.9873
4.4299,-0.1117,0.0036,-2.4909,1.2633,-7.9953
4.4660,-0.1048,0.0036,-2.4998,1.1952,-8.0017
4.5139,-0.1002,0.0036,-2.5084,1.1477,-8.0058
4.5459,-0.0843,0.0036,-2.5367,0.9792,-8.0184
4.5818,-0.0780,0.0036,-2.5453,0.9086,-8.0227
4.6342,-0.0707,0.0036,-2.5593,0.8180,-8.0273
4.6658,-0.0607,0.0034,-2.5461,0.6719,-8.0320
4.7180,-0.0574,-0.0031,-2.5601,0.6102,-8.0315
4.7659,-0.2011,0.4280,-2.9466,0.3935,-7.8338
4.7978,-0.0909,0.2102,-2.9704,0.1827,-7.9764
4.8383,0.0600,0.0015,-2.6431,0.2665,-8.0251
4.8699,0.0630,0.0010,-2.6238,0.1869,-8.0222
4.9179,0.0670,-0.0005,-2.6090,0.0971,-8.0179
4.9499,0.0770,0.0000,-2.5984,-0.0370,-8.0105
4.9819,0.0827,-0.0005,-2.5984,-0.1137,-8.0052
5.0181,0.0878,-0.0007,-2.6016,-0.1810,-7.9999
5.0661,0.0947,0.0012,-2.6096,-0.2669,-7.9925
5.0979,0.1065,-0.0019,-2.6277,-0.3885,-7.9810
5.1299,0.0958,-0.0023,-2.3826,-0.2657,-7.9890
5.1619,0.1010,-0.0027,-2.3663,-0.3181,-7.9832
5.2022,0.1054,0.0030,-2.3551,-0.3661,-7.9776
5.2501,0.1036,0.0035,-2.3258,-0.3542,-7.9778
5.2819,0.1047,-0.0036,-2.3261,-0.3593,-7.9769
5.3339,0.1049,-0.0036,-2.3263,-0.3622,-7.9767
5.3743,0.1053,-0.0036,-2.3266,-0.3669,-7.9763
5.4059,0.1057,-0.0036,-2.3269,-0.3708,-7.9760
5.4378,0.1060,-0.0036,-2.3271,-0.3738,-7.9758
5.4699,0.1062,-0.0036,-2.3273,-0.3763,-7.9756
5.5019,0.1063,-0.0036,-2.3274,-0.3777,-7.9754
5.5339,0.1067,-0.0036,-2.3278,-0.3824,-7.9751
5.5659,0.1070,-0.0036,-2.3280,-0.3853,-7.9748
5.6022,0.1072,-0.0036,-2.3282,-0.3878,-7.9746
5.6542,0.1075,-0.0036,-2.3284,-0.3907,-7.9744
5.6862,0.1079,-0.0036,-2.3287,-0.3958,-7.9740
5.7179,0.1082,-0.0036,-2.3290,-0.3991,-7.9737
5.7499,0.1083,-0.0036,-2.3290,-0.3998,-7.9736
5.7819,-0.1333,0.4749,-2.7106,-0.5027,-7.7241
5.8139,-0.1329,0.4747,-2.7109,-0.5058,-7.7241
5.8501,-0.1229,0.4511,-2.7030,-0.5132,-7.7464
5.8978,-0.1129,0.4270,-2.6955,-0.5222,-7.7678
5.9299,-0.1031,0.4030,-2.6888,-0.5332,-7.7878
5.9619,-0.0941,0.3795,-2.6827,-0.5429,-7.8063
6.0022,-0.0855,0.3556,-2.6774,-0.5536,-7.8238
6.0538,-0.0783,0.3331,-2.6735,-0.5648,-7.8390
6.0859,-0.0735,0.3167,-2.6718,-0.5772,-7.8490
6.1179,-0.0707,0.3056,-2.6709,-0.5852,-7.8554
6.1501,-0.0706,0.3055,-2.6709,-0.5860,-7.8554
6.1821,-0.0684,0.2960,-2.6708,-0.5954,-7.8604
6.2138,-0.0694,0.3017,-2.6716,-0.5961,-7.8567
6.2458,-0.0728,0.3180,-2.6736,-0.5919,-7.8465
6.2818,-0.0803,0.3459,-2.6785,-0.5840,-7.8277
6.3140,-0.0928,0.3840,-2.6875,-0.5732,-7.7995
6.3504,-0.1095,0.4298,-2.7015,-0.5661,-7.7608
6.3819,-0.1301,0.4820,-2.7199,-0.5585,-7.7112
6.4181,-0.1535,0.5389,-2.7422,-0.5519,-7.6506
6.4502,-0.1793,0.5996,-2.7677,-0.5451,-7.5784
6.4819,-0.2073,0.6659,-2.7978,-0.5425,-7.4906
6.5140,-0.2387,0.7396,-2.8327,-0.5392,-7.3823
6.5659,-0.2851,0.8483,-2.8864,-0.5343,-7.2030
6.6022,-0.3468,0.9944,-2.9624,-0.5302,-6.9253
6.6338,-0.3460,0.9941,-2.9629,-0.5356,-6.9253
6.6659,-0.3455,0.9939,-2.9633,-0.5387,-6.9253
6.7023,-0.3155,0.9630,-2.9637,-0.6732,-6.9709
6.7539,-0.3066,1.0163,-3.0231,-0.9104,-6.8264
6.7859,-0.3736,1.3381,-3.2678,-1.2991,-5.9712
6.8180,-0.3053,1.2296,-3.2305,-1.5148,-6.2012
6.8500,-0.2539,1.1460,-3.2013,-1.6767,-6.3630
6.8819,-0.1681,1.0011,-3.1510,-1.9497,-6.6106
6.9139,-0.1186,0.9094,-3.1187,-2.1111,-6.7473
6.9460,-0.1648,1.0349,-2.8808,-2.0636,-6.5005
6.9819,-0.1704,1.0645,-2.8758,-2.0940,-6.4237
7.0342,-0.1070,0.9424,-2.7028,-2.3037,-6.6153
7.0659,-0.0662,0.8129,-2.5387,-2.5023,-6.7916
7.0978,0.0745,0.7342,-2.4429,-2.6262,-6.8794
7.1341,0.0997,0.6680,-2.3627,-2.7350,-6.9404
7.1943,0.1368,0.5940,-2.2751,-2.8602,-6.9950
7.2259,0.2293,0.4398,-2.1132,-3.1456,-7.0542
7.2579,0.2422,0.4178,-2.0783,-3.1809,-7.0605
7.2904,0.2959,0.3416,-1.9922,-3.3632,-7.0432
7.3219,0.1628,0.7323,-2.0785,-3.4433,-6.5128
7.3580,0.1820,0.7083,-2.0398,-3.5182,-6.5109
7.4342,0.2469,0.5840,-1.9362,-3.6595,-6.6191
7.4664,0.4064,0.3047,-1.7723,-4.0356,-6.6964
7.5020,0.5385,-0.0024,-1.3499,-4.0198,-6.8163
7.5503,0.5449,-0.0017,-1.3801,-4.0541,-6.7928
7.5822,0.5642,0.0000,-1.7065,-4.1843,-6.7086
7.6139,0.1657,0.8351,-1.9450,-3.6355,-6.1787
7.6499,0.0530,1.0940,-3.2620,-3.1502,-5.8633
7.7019,-0.1555,1.3126,-3.2873,-2.5285,-5.5859
7.7339,-0.2130,1.0693,-2.9518,-1.5895,-6.5608
7.7658,-0.2076,0.8937,-2.8328,-1.1206,-7.0401
7.8020,-0.1877,0.6831,-2.7443,-0.5834,-7.4821
7.8501,-0.1605,0.4546,-2.7138,0.0227,-7.8164
7.8820,-0.3171,0.5776,-3.0094,0.9108,-7.6870
7.9139,-0.4532,0.7305,-3.2106,1.4619,-7.4318
7.9500,-0.5109,0.7296,-3.2602,1.9402,-7.3649
8.0021,-0.5090,0.6171,-3.2952,2.3601,-7.4416
8.0339,-0.4896,0.5678,-2.8725,2.3926,-7.4975
8.0659,-0.5271,0.7063,-2.9726,2.1562,-7.3592
8.0979,-0.5786,0.8671,-3.0815,1.9455,-7.1313
8.1302,-0.6448,1.0524,-3.2008,1.7600,-6.7920
8.1660,-0.5833,0.9668,-3.1761,1.5999,-6.9936
8.1978,-0.5981,1.0779,-3.2719,1.2899,-6.7923
8.2299,-0.7787,1.5313,-3.5457,1.0380,-5.6324
8.2619,-0.7057,1.4449,-3.5310,0.8088,-5.8960
8.2978,-0.6346,1.3575,-3.5137,0.5791,-6.1420
8.3502,-0.5646,1.2693,-3.4948,0.3442,-6.3692
8.3818,-0.4490,1.1113,-3.4523,-0.0263,-6.7303
8.4501,-0.3853,1.0307,-3.4351,-0.2652,-6.8856
8.4819,-0.2336,0.8149,-3.3740,-0.7823,-7.2343
8.5139,-0.1658,0.7125,-3.3430,-1.0177,-7.3599
8.5499,-0.1075,0.6181,-3.3135,-1.2287,-7.4535
8.5981,-0.0582,0.4882,-3.2688,-1.4821,-7.5537
8.6337,0.1818,0.2206,-3.1803,-1.9858,-7.6326
8.6659,0.2865,0.0066,-3.0358,-2.0589,-7.6636
8.6979,0.3091,0.0076,-3.0232,-2.2627,-7.6032
8.7342,0.3285,0.0085,-3.0161,-2.4398,-7.5468
8.7860,0.3545,0.0096,-3.0123,-2.6677,-7.4687
8.8179,0.3941,0.0099,-2.9836,-2.9945,-7.3445
8.8498,0.4014,0.0099,-2.9957,-3.0533,-7.3203
8.8819,-0.1311,0.9808,-2.8041,-2.2794,-6.5497
8.9139,-0.1075,0.9586,-2.7258,-2.4106,-6.5467
8.9500,-0.0748,0.8675,-2.6244,-2.5302,-6.6816
9.0021,0.0756,0.7713,-2.5081,-2.6782,-6.7953
9.0339,0.1083,0.6935,-2.3763,-2.8729,-6.8390
9.0659,-0.1564,1.1488,-2.4709,-2.3337,-6.1293
9.0979,-0.2879,1.3784,-3.2566,-1.8753,-5.6826
9.1342,-0.4001,1.5219,-3.2502,-1.4082,-5.4068
9.1702,-0.4419,1.5404,-3.2090,-1.1759,-5.4142
9.2019,-0.4004,1.1168,-2.8330,-0.3997,-6.6850
9.2339,-0.3498,0.8630,-2.7136,0.0491,-7.2385
9.2703,-0.3034,0.6680,-2.6591,0.3819,-7.5615
9.3181,-0.2407,0.4162,-2.6368,0.8185,-7.8464
9.3499,-0.4495,0.6499,-3.0544,1.6975,-7.5031
9.3820,-0.5282,0.6991,-3.1769,2.1603,-7.3536
9.4178,-0.5296,0.6037,-3.1596,2.5580,-7.4009
9.4821,-0.3645,0.1213,-3.1163,3.0732,-7.6546
9.5138,-0.3916,0.2859,-2.7019,2.6978,-7.6922
9.5500,-0.4618,0.5031,-2.8512,2.4287,-7.5700
9.5820,-0.5997,0.8142,-3.0244,2.3197,-7.1513
9.6141,-0.5759,0.8574,-3.0908,1.9705,-7.1487
9.6501,-0.6439,1.0584,-3.2243,1.7405,-6.7862
9.6820,-0.5780,0.9608,-3.1917,1.5925,-7.0111
9.7142,-0.5968,1.0812,-3.2925,1.2764,-6.7893
9.7457,-0.7567,1.4930,-3.5448,1.0170,-5.7489
9.7862,-0.6994,1.4203,-3.5280,0.8450,-5.9644
9.8342,-0.6280,1.3271,-3.5048,0.6252,-6.2216
9.8658,-0.5204,1.1813,-3.4654,0.2918,-6.5835
9.8979,-0.4602,1.0976,-3.4417,0.0982,-6.7674
9.9340,-0.4081,1.0244,-3.4205,-0.0732,-6.9139
9.9861,-0.3419,0.9302,-3.3927,-0.2943,-7.0832
10.0338,-0.2549,0.8040,-3.3550,-0.5887,-7.2766
10.0659,-0.1565,0.6540,-3.3097,-0.9320,-7.4562
10.0981,-0.1100,0.5776,-3.2865,-1.1087,-7.5251
10.1299,-0.0672,0.4768,-3.2564,-1.3418,-7.5932
10.1619,0.0793,0.3823,-3.2281,-1.5573,-7.6336
10.2023,0.1252,0.2924,-3.2013,-1.7598,-7.6506
10.2498,0.2191,0.1477,-3.1611,-2.0868,-7.6320
10.3143,0.2940,0.0106,-3.0576,-2.1606,-7.6315
10.3459,0.3369,0.0106,-3.0337,-2.5262,-7.5177
10.3777,0.0717,0.5937,-2.7048,-2.0241,-7.2917
10.4100,-0.2519,1.2795,-3.0191,-2.1073,-5.8930
10.4543,-0.1410,0.9522,-2.7968,-2.1550,-6.6530
10.4858,-0.0997,0.9149,-2.6945,-2.3833,-6.6469
10.5220,-0.0790,0.8469,-2.6524,-2.4194,-6.7631
10.5539,0.0761,0.7376,-2.5160,-2.6461,-6.8667
10.5860,0.1095,0.6507,-2.4332,-2.7696,-6.9504
10.6182,-0.0644,0.8353,-2.3920,-2.5997,-6.7103
10.6618,-0.1893,1.1587,-2.4395,-2.1335,-6.1820
10.7021,-0.3399,1.3970,-3.2049,-1.5837,-5.7263
10.7341,-0.4272,1.4663,-3.1495,-1.1447,-5.6448
10.7819,-0.4076,1.2482,-2.9189,-0.7496,-6.3200
10.8341,-0.3412,0.8851,-2.7121,-0.1172,-7.1860
10.8819,-0.2554,0.5246,-2.6256,0.5026,-7.7390
10.9339,-0.1991,0.2586,-2.6832,1.0587,-7.9441
10.9659,-0.4710,0.6654,-3.1316,1.8036,-7.4608
10.9979,-0.5106,0.6485,-3.1868,2.2037,-7.4132
11.0339,-0.4875,0.5159,-3.1370,2.5475,-7.5058
11.0818,-0.3014,-0.0088,-2.8115,3.0160,-7.6828
11.1140,-0.2802,-0.0098,-2.3716,2.8548,-7.7358
11.1501,-0.3627,0.2289,-2.5595,2.6639,-7.7275
11.2019,-0.4752,0.5257,-2.7766,2.4341,-7.5372
11.2339,-0.5580,0.7826,-2.9623,2.0992,-7.2485
11.2659,-0.4966,0.7039,-2.9403,1.9015,-7.4060
11.3020,-0.5208,0.7937,-3.0056,1.7347,-7.2855
11.3662,-0.7626,1.3339,-3.3148,1.5469,-6.1244
11.3979,-0.6183,1.1541,-3.2566,1.1166,-6.6227
11.4340,-0.5631,1.0820,-3.2335,0.9456,-6.7970
11.4821,-0.4986,1.0040,-3.2140,0.7134,-6.9713
11.5138,-0.3902,0.8536,-3.1693,0.3767,-7.2604
11.5701,-0.3644,0.8172,-3.1587,0.2926,-7.3198
11.6020,-0.1971,0.5645,-3.0979,-0.2090,-7.6590
11.6339,-0.1205,0.4354,-3.0888,-0.4353,-7.7742
11.6658,-0.0666,0.3158,-3.1479,-0.6283,-7.8474
11.7139,0.1418,0.0033,-2.7856,-0.7469,-7.9364
11.7459,0.1745,0.0048,-2.7690,-1.0555,-7.8892
11.7779,0.1938,0.0057,-2.7713,-1.2409,-7.8557
11.8181,0.2131,0.0066,-2.7829,-1.4280,-7.8182
11.8499,0.2381,0.0078,-2.8110,-1.6570,-7.7671
11.8820,0.2422,0.0083,-2.8263,-1.7046,-7.7553
11.9139,0.2786,0.0096,-2.8809,-2.0285,-7.6720
11.9821,0.2943,0.0098,-2.7995,-2.1663,-7.6334
12.0139,-0.1419,0.9690,-2.9693,-2.1911,-6.6062
12.0460,-0.1377,1.0029,-2.8279,-2.3101,-6.4930
12.0818,-0.1324,1.0308,-2.8062,-2.4149,-6.3915
12.1339,-0.0993,0.9691,-2.7300,-2.5557,-6.4687
12.1658,0.0696,0.8619,-2.5949,-2.7859,-6.5878
12.1979,0.0918,0.7676,-2.5026,-2.9166,-6.7017
12.2341,0.1322,0.6767,-2.4197,-3.0314,-6.7972
12.2862,0.1875,0.5760,-2.3243,-3.1777,-6.8714
12.3179,0.1541,0.6804,-2.2524,-3.2035,-6.7025
12.3499,-0.0776,1.0612,-2.3874,-2.7380,-6.1638
12.3862,-0.1649,1.2388,-2.3207,-2.4033,-5.8598
12.4341,-0.2752,1.4036,-3.2730,-1.9540,-5.5745
12.4658,-0.3635,1.2997,-3.0179,-1.1348,-6.1116
12.4980,-0.3418,1.0812,-2.8542,-0.6958,-6.7287
12.5340,-0.3119,0.8892,-2.7547,-0.3109,-7.1692
12.5818,-0.2713,0.7057,-2.7035,0.0122,-7.5024
12.6139,-0.0998,0.0622,-2.5412,0.9532,-8.0324
12.6459,-0.3655,0.5915,-2.9666,1.2514,-7.6425
12.6778,-0.5038,0.7501,-3.1804,1.7867,-7.3524
12.7100,-0.5507,0.7783,-3.2503,2.0671,-7.2609
12.7543,-0.5687,0.7027,-3.2279,2.5100,-7.2844
12.7859,-0.3223,-0.0104,-2.3875,3.2124,-7.6309
12.8180,-0.4208,0.2609,-2.5423,3.0293,-7.6104
12.8498,-0.5529,0.5980,-2.7864,2.7857,-7.3596
12.8820,-0.6627,0.8696,-2.9659,2.5831,-6.9821
12.9181,-0.6075,0.8035,-2.9481,2.4003,-7.1430
12.9497,-0.6339,0.9178,-3.0358,2.1460,-6.9849
12.9859,-0.8908,1.4213,-3.2989,2.1009,-5.7696
13.0180,-0.7885,1.3320,-3.2917,1.7165,-6.0968
13.0497,-0.7238,1.2578,-3.2703,1.5116,-6.3210
13.0862,-0.6760,1.2016,-3.2544,1.3554,-6.4789
13.1342,-0.6120,1.1196,-3.2283,1.1594,-6.6896
13.1700,-0.5011,0.9772,-3.1872,0.8009,-7.0159
13.2019,-0.4356,0.8904,-3.1636,0.5835,-7.1873
13.2499,-0.4207,0.8710,-3.1587,0.5281,-7.2209
13.2822,-0.3006,0.7017,-3.1172,0.1401,-7.4902
13.3139,-0.2333,0.6099,-3.1060,-0.1049,-7.6031
13.3498,-0.1755,0.5250,-3.1011,-0.3084,-7.6880
13.3819,-0.1460,0.4809,-3.1040,-0.4143,-7.7243
13.4139,-0.0695,0.3249,-3.1582,-0.7672,-7.8159
13.4459,0.0913,0.2044,-3.1260,-1.0327,-7.8437
13.4780,0.1723,0.0076,-2.8527,-1.0452,-7.8825
13.5182,0.1906,0.0086,-2.8602,-1.2305,-7.8497
13.5662,0.2116,0.0097,-2.8735,-1.4389,-7.8086
13.5978,0.2412,0.0104,-2.8708,-1.7006,-7.7519
13.6338,-0.0787,0.6521,-3.3124,-1.9655,-7.2294
13.6861,0.0816,0.5704,-3.3050,-2.0939,-7.3003
13.7179,0.2147,0.3106,-3.3574,-2.6012,-7.3848
13.7498,0.0731,0.5943,-2.7962,-2.1605,-7.2484
13.7863,0.0679,0.6685,-2.7356,-2.2391,-7.1199
13.8339,-0.0690,0.7851,-2.7778,-2.3635,-6.8896
13.8659,-0.0672,0.9052,-2.9395,-2.5674,-6.5846
13.8980,-0.0711,0.8981,-2.6599,-2.4503,-6.6432
13.9300,-0.1978,1.1797,-2.6000,-2.0684,-6.1489
13.9661,-0.3081,1.3664,-3.2256,-1.6917,-5.7765
13.9979,-0.3509,1.4283,-3.2285,-1.5242,-5.6506
14.0299,-0.4559,1.4795,-3.1270,-0.9394,-5.6523
14.0618,-0.4291,1.2412,-2.9005,-0.5293,-6.3733
14.0939,-0.3895,1.0243,-2.7691,-0.1606,-6.9140
14.1259,-0.3451,0.8574,-2.7044,0.0634,-7.2546
14.1661,-0.3055,0.6649,-2.6456,0.4384,-7.5724
14.1979,-0.2056,0.2975,-2.6228,1.0113,-7.9353
14.2342,-0.3131,0.4491,-2.8333,1.3575,-7.7889
14.2662,-0.4128,0.6100,-3.0100,1.5802,-7.5844
14.2979,-0.5177,0.6716,-3.1807,2.2143,-7.3955
14.3302,-0.5066,0.5665,-3.1494,2.5430,-7.4641
14.3621,-0.4393,0.3536,-3.0422,2.8225,-7.6056
14.3939,-0.3095,-0.0102,-2.4308,3.1044,-7.6642
14.4258,-0.2919,-0.0102,-2.3354,2.9583,-7.7089
14.4660,-0.3820,0.2280,-2.5045,2.8336,-7.6849
14.4979,-0.5344,0.6314,-2.7975,2.5037,-7.3893
14.5299,-0.4684,0.5420,-2.7710,2.3079,-7.5443
14.5661,-0.5040,0.6608,-2.8572,2.1177,-7.4240
14.6019,-0.5160,0.7081,-2.8926,2.0203,-7.3696
14.6338,-0.7093,1.1797,-3.1734,1.7001,-6.4890
14.6660,-0.6614,1.1204,-3.1557,1.5549,-6.6487
14.7139,-0.5900,1.0290,-3.1283,1.3361,-6.8747
14.7458,-0.4900,0.9001,-3.0929,1.0156,-7.1574
14.7931,-0.4401,0.8308,-3.0724,0.8630,-7.2880
14.8346,-0.3280,0.6694,-3.0280,0.5297,-7.5476
14.8665,-0.2373,0.5335,-2.9987,0.2598,-7.7158
14.9024,-0.1450,0.3833,-2.9855,-0.0013,-7.8502
14.9379,0.0679,0.1436,-3.0524,-0.4159,-7.9527
14.9745,0.1059,0.0032,-2.6931,-0.3679,-7.9765
15.0064,0.1238,0.0041,-2.6873,-0.5635,-7.9558
15.0380,0.1392,0.0047,-2.6898,-0.7295,-7.9353
15.1022,0.1615,0.0059,-2.7024,-0.9685,-7.9000
15.1342,0.1998,0.0077,-2.7581,-1.3175,-7.8382
15.1704,0.2214,0.0087,-2.8257,-1.5220,-7.7958
15.2025,0.2416,0.0096,-2.7509,-1.7099,-7.7529
15.2421,0.2619,0.0102,-2.7799,-1.8901,-7.7084
15.2779,0.2794,0.0102,-2.7914,-2.0418,-7.6681
15.3138,0.2278,0.2892,-3.2866,-2.6641,-7.3789
15.3458,0.0716,0.6634,-2.7645,-2.2534,-7.1257
15.3780,-0.0727,0.7813,-2.7131,-2.3662,-6.9001
15.4181,-0.0737,0.8422,-2.7438,-2.4850,-6.7466
15.4699,-0.0702,0.8225,-2.6968,-2.5777,-6.7449
15.5023,0.1266,0.6347,-2.5339,-2.8661,-6.9311
15.5339,-0.0621,0.8864,-2.6133,-2.6420,-6.5920
15.5658,-0.2852,1.3514,-3.2362,-1.8500,-5.7693
15.5980,-0.3744,1.4734,-3.2393,-1.4924,-5.5292
15.6298,-0.4451,1.4776,-3.1360,-1.0397,-5.6360
15.7024,-0.4240,1.2549,-2.9186,-0.6354,-6.3220
15.7345,-0.3401,0.8107,-2.6880,0.1515,-7.3332
15.7658,-0.2807,0.5813,-2.6423,0.5190,-7.6756
15.8024,-0.2241,0.3795,-2.6351,0.8218,-7.8772
15.8342,-0.2591,0.3589,-2.7483,1.2120,-7.8704
15.8664,-0.4335,0.6459,-3.0499,1.5858,-7.5262
15.8980,-0.5272,0.6565,-3.1743,2.3199,-7.3812
15.9299,-0.4945,0.4900,-3.1058,2.7202,-7.4947
15.9658,-0.3117,-0.0095,-2.8835,3.1115,-7.6575
16.0139,-0.3023,-0.0105,-2.5103,3.0492,-7.6837
16.0459,-0.5067,0.5296,-2.8563,2.6859,-7.4734
16.0819,-0.5032,0.5753,-2.9052,2.4790,-7.4716
16.1138,-0.5905,0.7856,-3.0280,2.3549,-7.1912
16.1459,-0.6709,1.0352,-3.1979,2.0210,-6.7835
16.1781,-0.6195,0.9829,-3.1957,1.8157,-6.9279
16.2181,-0.6301,1.0558,-3.2574,1.6107,-6.8013
16.2739,-0.8313,1.5256,-3.5272,1.3832,-5.6088
16.3179,-0.7333,1.4131,-3.5099,1.0794,-5.9639
16.3499,-0.6233,1.2806,-3.4853,0.7235,-6.3367
16.3818,-0.5617,1.2029,-3.4685,0.5188,-6.5321
16.4181,-0.5115,1.1431,-3.4584,0.3323,-6.6708
16.4698,-0.4413,1.0511,-3.4362,0.0902,-6.8657
16.5018,-0.3367,0.9051,-3.3958,-0.2576,-7.1338
16.5339,-0.2721,0.8189,-3.3753,-0.4965,-7.2632
16.5659,-0.2105,0.7305,-3.3506,-0.7148,-7.3782
16.6019,-0.1565,0.6499,-3.3272,-0.9083,-7.4662
16.6500,-0.0968,0.5531,-3.2984,-1.1346,-7.5505
16.6819,0.0854,0.3575,-3.2370,-1.5468,-7.6567
16.7138,0.1498,0.2364,-3.1961,-1.7655,-7.6820
16.7458,0.2633,0.0076,-3.0530,-1.8683,-7.7140
16.7861,0.2814,0.0085,-3.0406,-2.0389,-7.6680
16.8339,0.3050,0.0095,-3.0306,-2.2572,-7.6043
16.8659,0.3417,0.0105,-2.9814,-2.5681,-7.5041
16.9020,0.1758,0.4673,-3.4408,-2.8093,-7.1743
16.9339,0.0721,0.7222,-2.7989,-2.3919,-6.9899
16.9659,-0.0704,0.7967,-2.7205,-2.5155,-6.8190
17.0022,-0.0811,0.9218,-2.8020,-2.6020,-6.5461
17.0542,0.0737,0.8239,-2.6920,-2.7532,-6.6708
17.0859,0.1227,0.6984,-2.5385,-3.0107,-6.7706
17.1179,0.0660,0.8679,-2.6675,-2.8634,-6.5322
17.1498,-0.1251,1.1369,-2.5613,-2.5326,-6.0743
17.1980,-0.2582,1.3744,-3.2874,-2.0465,-5.6286
17.2299,-0.4198,1.5801,-3.2769,-1.3652,-5.2366
17.2618,-0.4253,1.3887,-3.0480,-0.9449,-5.9113
17.2940,-0.3991,1.1900,-2.8938,-0.6054,-6.4884
